,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
17786,8ade7ea1-b432-4b14-a3ae-c9c39cb4ae2a,V,"Good app to spend your time at, but there are unwanted posts that were posted months or even years ago in my feed, need a filter to view content based on it's recency.",3,0,241.1.0.18.114,2024-07-05 16:08:07,241.1.0.18.114
17787,c96d45b6-334b-4e77-a161-a9782bdec21c,Pawan Kumar,Kk Verma,5,0,,2024-07-05 16:07:16,
17788,db0f5581-e13e-4bc5-8d0c-99a3c73f11df,BHAT Imran,I like this app,5,0,178.1.0.37.123,2024-07-05 16:07:10,178.1.0.37.123
17789,c31626df-638d-4e57-9c9e-acbc2d740747,Ashwani kumar,Good,4,0,336.0.0.35.90,2024-07-05 16:06:07,336.0.0.35.90
17790,bf876768-d8f6-4a35-9894-9aa7ffa29e3b,sonia Akber,This is my All tym favorite ❤️,4,0,337.0.0.35.102,2024-07-05 16:06:06,337.0.0.35.102
17791,b55753f1-4856-423e-8d23-757008f75cce,Robin Shriwas,Ñice,4,0,338.0.0.31.95,2024-07-05 16:05:45,338.0.0.31.95
17792,c08be740-9f81-4e13-9af9-ffcbe6f0a2af,Monika chetia Gogoi,It's too good,5,0,338.0.0.31.95,2024-07-05 16:05:34,338.0.0.31.95
17793,29e9c434-675b-4839-ac5f-177c30a34aed,Ajit Yadav,Good 👍,5,0,,2024-07-05 16:05:12,
17794,3508f60e-7bd3-4955-ad0d-a332068957cf,SURENDRA SINGH,श्रहई। हश्र। ംश्रम श्रम,4,0,338.0.0.31.95,2024-07-05 16:04:58,338.0.0.31.95
17795,6459d6f1-134f-460d-8b3e-149ac7e09f38,Firda Dwi Fitriyani,please add repost feature on instagram 😭😭🙏🏻,4,0,332.0.0.38.90,2024-07-05 16:04:51,332.0.0.38.90
17796,81bfa3ba-aad7-483b-8306-dd8cfd903ced,Bnsah1335,Very good,5,0,337.0.0.35.102,2024-07-05 16:04:39,337.0.0.35.102
17797,944fae8d-4b28-49fd-8d9f-66fcdf45957c,Niranjan Bhagat123,Bekar app hai koi ladki rply nhi krti 😁,1,0,337.0.0.35.102,2024-07-05 16:03:00,337.0.0.35.102
17798,02e1e58e-f089-4038-aefe-d046bec84b66,Sanjib Mahato,There is a unique problem so I gave its 4 star that problem is note pe like ka option nahi hai,4,0,337.0.0.35.102,2024-07-05 16:02:57,337.0.0.35.102
17799,ad2192d3-beed-481a-b54f-82506f3d6eaf,Mohammed Kaish,Zaid,1,0,337.0.0.35.102,2024-07-05 16:02:37,337.0.0.35.102
17800,54bac958-906e-4f2a-b502-1359ef4e3c22,Meghamala Motapalukula,It taking more time to upload 1 reel and more data,1,0,338.0.0.31.95,2024-07-05 16:02:33,338.0.0.31.95
17801,4ac09cc3-a875-4405-923e-eae4c944abf9,Muhammad Chaangyaaz,UAE DUBAI. INSTAGRAM 🥇🥇🥇🥇🥇.,5,0,338.0.0.31.95,2024-07-05 16:02:27,338.0.0.31.95
17802,5e3922eb-ede7-405d-8da3-998111b653a7,Neeraj Vishwakarma,Good,3,0,332.0.0.38.90,2024-07-05 16:02:01,332.0.0.38.90
17803,cacc88d1-3d57-42d6-98e5-ad79b8a0618b,Gaurao Fulzele,"I motivate to see people who are doing enough such as entrepreneurs, celebrities,youtubers and many more from these I inspire every time and my mind get open to welcome new opportunities in my life. 😎❤️💖",5,0,327.2.0.50.93,2024-07-05 16:01:40,327.2.0.50.93
17804,993f2ee7-de46-4d2b-a30f-c14c9fe94921,Ramola Makan,Great quick reminders of events,5,0,338.0.0.31.95,2024-07-05 16:01:19,338.0.0.31.95
17805,2c70ec36-b56b-46a4-9d93-33cf89d5bbd7,Lakshman Kumar,Nice,5,0,336.0.0.35.90,2024-07-05 16:01:08,336.0.0.35.90
17806,62f01cbd-2a46-4eb4-8cfe-efd3c10355ce,khushboo somani,"After update video is getting mute automatically and not able to unmute also, Please fix it",1,0,338.0.0.31.95,2024-07-05 16:00:17,338.0.0.31.95
17807,4c65a504-d998-4155-b7c4-e84f0b4c5b96,Free fire Gardena,Nice,5,0,,2024-07-05 16:00:16,
17808,0902cfc7-d41e-4f04-9837-544583077a8f,Chimezie Ugonnaya,Amazing app. It worth downloading,5,0,338.0.0.31.95,2024-07-05 16:00:13,338.0.0.31.95
17809,b73ded6f-6133-42ac-8801-c11fbc36ef34,Naseer Uddin,"Z.ocexj ex, ni ic jn ff,s, u ve f I ek f ccng cc cc 4)9;7 GC minced chicken 😚knced czczjjc ucc",3,0,,2024-07-05 16:00:03,
17810,01323ce3-9316-495b-ab44-e52b4d407a2e,Rajan Singh chauhan,Good 👍,4,0,,2024-07-05 15:59:55,
17811,5298e42d-2351-475b-86ae-5a647bcebd36,Akshay Koli 7400,Does this app allow users to download contact to their device and watch without an internet connection,5,0,,2024-07-05 15:59:47,
17812,eeb57445-9e02-444e-b434-7c1f3fa88530,Adiweb IT Solution,It's good app. I like it so much,5,0,335.0.0.39.93,2024-07-05 15:59:36,335.0.0.39.93
