,reviewId,userName,content,score,thumbsUpCount,reviewCreatedVersion,at,appVersion
571,1bbfbf24-d65d-4bd8-80c4-67aaafb71769,Sojob Raj,👍,5,0,474.0.0.52.74,2024-08-04 02:29:51,474.0.0.52.74
572,0758a4bc-c03b-4ef0-8110-04e7e7b029dc,md jabed,"I can't login in my facebook,they want code... Please help me",1,0,474.0.0.52.74,2024-08-04 02:29:39,474.0.0.52.74
573,20d45bcd-a19c-48cb-8a58-6679f3b164d4,Hanif Lxr,Wow what a short,5,0,,2024-08-04 02:29:33,
574,62c8587c-de91-410c-8981-517135082443,A. B. A. B.,Jai ho guru ji maharaj,4,0,,2024-08-04 02:28:37,
575,b42a4489-5be7-4439-bf6d-a688d32449e0,Nelson Montoya,Teng problemas.no.puedo.ber.mis.amigo,5,0,475.1.0.46.82,2024-08-04 02:28:00,475.1.0.46.82
576,2abf04e4-cd21-47ab-89fe-8aeb1a239ebf,Lawrence Livingston,I LOVE FACEBOOK,5,0,475.0.0.40.82,2024-08-04 02:27:37,475.0.0.40.82
577,dd955019-89da-4e75-8bea-4563d5d3910b,Steven Smith,Facebook is cool,5,0,475.1.0.46.82,2024-08-04 02:26:32,475.1.0.46.82
578,59f6cd03-79ce-446d-84da-48602e25d359,AJAY CREATION,best,5,0,475.1.0.46.82,2024-08-04 02:26:25,475.1.0.46.82
579,9ba466a5-ee55-43ae-8eb6-f4f1e294571f,Farman Birmani,Good app,5,0,473.0.0.41.81,2024-08-04 02:26:10,473.0.0.41.81
580,4ae3f3e6-cd3e-42fd-a80f-fe153de9c61c,I Am H.I.M,I Am H.I.M Approved .......,5,0,475.1.0.46.82,2024-08-04 02:25:45,475.1.0.46.82
581,c8ba8925-ae29-45d8-ad81-62d5c56c833a,TPR GAMER 007,👌,5,0,475.1.0.46.82,2024-08-04 02:25:31,475.1.0.46.82
582,698093c4-0ee7-4c9d-9d54-6389796d9201,Geoffrey Mutua,It has been so effective! I'm here to stay.,5,0,362.0.0.27.109,2024-08-04 02:25:09,362.0.0.27.109
